endTime,artistName,trackName,msPlayed
2024-01-22 03:37,Shakira,Te Felicito,1741
2024-01-22 03:37,M83,Reunion,235386
2024-01-22 03:37,Lil Yachty,Poland,16870
2024-01-22 03:37,Ocean Wisdom,Tom & Jerry,2995
2024-01-22 03:37,Zemaria,The Space Ahead,1927
2024-01-22 03:37,Skott,Porcelain,2554
2024-01-22 03:38,One Direction,Drag Me Down,4690
2024-01-22 03:38,Alesso,In My Blood,1718
2024-01-22 03:38,Two Door Cinema Club,What You Know,63947
2024-01-22 07:30,The Kid LAROI,THOUSAND MILES,83452
2024-01-22 07:34,M83,Reunion,235386
2024-01-22 07:38,Coldplay,Viva La Vida,242373
2024-01-22 07:41,Lil Yachty,66,153474
2024-01-22 07:47,The 1975,Somebody Else,347525
2024-01-22 07:50,Nothing But Thieves,Trip Switch,181146
2024-01-22 08:17,Phil Collins,One More Night - 2016 Remaster,288973
2024-01-22 08:20,A$AP Rocky,Sundress,158205
2024-01-22 08:25,Mustard Pimp,The Amazons (feat. Ze),238893
2024-01-22 08:28,Warriyo,Mortals,228340
2024-01-22 08:34,Daft Punk,Veridis Quo,345186
2024-01-22 08:37,Zack Bia,One Of Those Days (feat. Lil Yachty & with 347aidan),147025
2024-01-22 08:42,Kanye West,Come to Life,310393
2024-01-22 08:45,Flawes,Is It Any Wonder,178733
2024-01-22 08:48,Tiësto,10:35,172252
2024-01-22 08:51,Caesars,Jerk It Out,195666
2024-01-22 08:53,Zac Efron,Gotta Go My Own Way,36007
2024-01-22 08:56,Jungle,Busy Earnin',181772
2024-01-22 08:57,Kota the Friend,Red Lights (feat. Hello O'shay),19810
2024-01-22 08:57,Kanye West,Big Brother,34504
2024-01-22 08:58,Young Thug,Power,17740
2024-01-22 09:00,Khalid,Young Dumb & Broke,131099
2024-01-22 09:53,Juice WRLD,Lucid Dreams,239835
2024-01-22 09:55,Lil Baby,Same Thing,128513
2024-01-22 10:21,YNW Melly,Suicidal (feat. Juice WRLD) - Remix,37571
2024-01-22 10:21,Belly,Die For It (ft. Nas),199886
2024-01-22 11:06,YNW Melly,Suicidal (feat. Juice WRLD) - Remix,225857
2024-01-22 11:07,David Guetta,I'm Good (Blue),45559
2024-01-22 11:07,Jack Harlow,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",1393
2024-01-22 11:08,Wardruna,UruR,69404
2024-01-22 11:09,The Chainsmokers,High,59861
2024-01-22 11:11,Lil Uzi Vert,Nakamura,139714
2024-01-22 11:14,Jack Harlow,Tyler Herro,156497
2024-01-22 11:17,Lil Uzi Vert,Futsal Shuffle 2020,198912
2024-01-22 11:19,Coldplay,Higher Power,125844
2024-01-22 11:22,Alesso,In My Blood,1602
2024-01-22 11:22,Sarah Schachner,Assassin's Creed Valhalla Main Theme (feat. Einar Selvik),2972
2024-01-22 11:22,Lionel Richie,Hello,4690
2024-01-22 11:22,The Kid LAROI,WITHOUT YOU,147934
2024-01-22 11:22,Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown],3877
2024-01-22 11:25,kurtains,pessimist,5015
2024-01-22 11:25,S-X,Neither Would I,153112
2024-01-22 11:34,Clean Bandit,Rather Be (feat. Jess Glynne),161123
2024-01-22 15:47,M83,Reunion,176088
2024-01-22 15:48,M83,Reunion,81578
2024-01-22 15:49,21 Savage,redrum,4437
2024-01-22 15:51,The Kid LAROI,BLEED,169990
2024-01-22 15:55,Gunna,P power (feat. Drake),193346
2024-01-22 15:58,BROCKHAMPTON,GAMBA,202228
2024-01-22 16:01,Trippie Redd,A Feeling,167573
2024-01-22 16:05,M83,Reunion,235386
2024-01-22 16:18,Empire Of The Sun,There’s No Need,254425
2024-01-22 16:23,Gorillaz,Silent Running (feat. Adeleye Omotayo),266338
2024-01-22 16:26,Dayglow,Can I Call You Tonight?,186378
2024-01-22 16:26,BROCKHAMPTON,SWIM,810
2024-01-22 16:32,Dayglow,Can I Call You Tonight?,1000
2024-01-22 16:34,Dayglow,Can I Call You Tonight?,220658
2024-01-22 17:22,Dayglow,Can I Call You Tonight?,58129
2024-01-22 17:40,BROCKHAMPTON,SWIM,213375
2024-01-22 17:43,BROCKHAMPTON,CASH,195200
2024-01-22 17:49,Empire Of The Sun,To Her Door,235586
2024-01-23 05:22,The Kid LAROI,NIGHTS LIKE THIS,86983
2024-01-23 05:25,Empire Of The Sun,Tonight,175023
2024-01-23 05:29,Empire Of The Sun,High And Low,224840
2024-01-23 05:32,Baby Keem,16,156040
2024-01-23 05:35,Juice WRLD,Fast,208517
2024-01-23 09:22,Jack Harlow,Tyler Herro,156497
2024-01-23 09:23,NF,GONE,12057
2024-01-23 09:23,Ellie Goulding,On My Mind,1088
2024-01-23 09:23,Imagine Dragons,Shots - Broiler Remix,1258
2024-01-23 09:25,XXXTENTACION,Fuck Love,138218
2024-01-23 09:29,Empire Of The Sun,Old Flavours,234906
2024-01-23 09:32,Trippie Redd,A Feeling,167573
2024-01-23 09:39,Gorillaz,On Melancholy Hill,233866
2024-01-23 10:01,DJ Snake,Middle,3355
2024-01-23 10:04,Two Door Cinema Club,What You Know,184412
2024-01-23 10:08,Baby Keem,scars,266010
2024-01-23 10:11,Empire Of The Sun,Way To Go,192146
2024-01-23 10:14,Tory Lanez,Hurts Me,140800
2024-01-23 10:16,Gunna,fukumean,102827
2024-01-23 10:21,GROUPLOVE,Tongue Tied,1346
2024-01-23 10:21,Empire Of The Sun,On Our Way Home,4852
2024-01-23 10:21,M83,Midnight City,243960
2024-01-23 10:21,The Naked And Famous,Young Blood,12817
2024-01-23 10:26,M83,Reunion,122369
2024-01-23 10:30,M83,Reunion,235386
2024-01-23 10:33,Juice WRLD,Smile (with The Weeknd),196180
2024-01-23 10:36,ODIE,Miss Summer,162376
2024-01-23 10:38,Imagine Dragons,Shots - Broiler Remix,141074
2024-01-23 14:19,Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown],2391
2024-01-23 14:23,Lil Durk,All My Life (feat. J. Cole),223878
2024-01-23 14:26,Swedish House Mafia,Moth To A Flame (with The Weeknd),2763
2024-01-23 14:26,Koastle,Stay Close,5108
2024-01-23 14:26,Koastle,Stay Close,1834
2024-01-23 14:26,Ever,Everything New (feat. Lil Baby & Q Da Fool),4017
2024-01-23 14:26,Nicky Jam,X (feat. Maluma & Ozuna) - Remix,89090
2024-01-23 14:26,Bang La Decks,Utopia - Radio Edit,1044
2024-01-23 14:26,Bang La Decks,Utopia - Radio Edit,1857
2024-01-23 14:29,Bibio,Petals,125596
2024-01-23 14:34,Jaden,BYE,296048
2024-01-23 14:38,Cigarettes After Sex,Apocalypse,243966
2024-01-23 14:41,Young Thug,"Love You More (with Nate Ruess, Gunna & Jeff Bhasker)",221913
2024-01-23 14:42,Kendrick Lamar,Money Trees,64260
2024-01-23 14:43,Lil Yachty,the BLACK seminole.,7383
2024-01-23 14:48,YNW Melly,Murder on My Mind,232896
2024-01-23 14:48,League of Legends,Legends Never Die,4373
2024-01-23 16:19,M83,Reunion,235386
2024-01-23 16:21,Danger Mouse,Two Against One (feat. Jack White),100469
2024-01-23 16:23,The Vaccines,If You Wanna,115681
2024-01-23 16:24,Cults,You Know What I Mean,66641
2024-01-23 16:26,Alex Turner,Stuck on the puzzle,127547
2024-01-23 16:29,Arctic Monkeys,Love is a Laserquest,191426
2024-01-23 16:33,Arctic Monkeys,Black Treacle,217440
2024-01-23 16:36,SBTRKT,Wildfire,201000
2024-01-23 16:39,The Strokes,Taken for a Fool,203240
2024-01-23 16:42,Bronze Radio Return,"Shake, Shake, Shake",163236
2024-01-23 17:58,Brett Dennen,Comeback Kid (That's My Dog),32456
2024-01-23 18:02,M83,Reunion,235386
2024-01-23 18:05,AWOLNATION,Kill Your Heroes,178840
2024-01-23 18:06,Florence + The Machine,Shake It Out,32522
2024-01-23 18:10,The Head And The Heart,Lost In My Mind,259120
2024-01-23 18:27,Bombay Bicycle Club,"Lights Out, Words Gone",301346
2024-01-23 18:32,Phantogram,Don't Move,258186
2024-01-23 19:55,Empire Of The Sun,To Her Door,2816
2024-01-23 19:55,M83,Reunion,8106
2024-01-23 19:55,The Head And The Heart,Down in the Valley,273576
2024-01-23 19:57,The Kid LAROI,NIGHTS LIKE THIS,86983
2024-01-23 20:00,Empire Of The Sun,Tonight,175023
2024-01-23 20:03,NF,GONE,201760
2024-01-24 06:32,NF,GONE,1685
2024-01-24 06:34,Baby Keem,16,156040
2024-01-24 06:38,Gorillaz,Silent Running (feat. Adeleye Omotayo),244206
2024-01-24 10:13,Kanye West,Runaway,547733
2024-01-24 10:13,Tory Lanez,Hurts Me,1706
2024-01-24 10:13,21 Savage,redrum,13430
2024-01-24 10:16,Gunna,P power (feat. Drake),141973
2024-01-24 10:35,Gunna,P power (feat. Drake),15957
2024-01-24 12:15,Tame Impala,Feels Like We Only Go Backwards,190101
2024-01-24 12:16,Two Door Cinema Club,Next Year,21153
2024-01-24 12:16,Frank Ocean,Thinkin Bout You,24311
2024-01-24 12:18,St. Lucia,Elevate,126014
2024-01-24 12:20,Bad Books,Forest Whitaker,105534
2024-01-24 12:39,WALK THE MOON,Tightrope,112594
2024-01-24 12:44,alt-J,Taro,314986
2024-01-24 12:47,Two Door Cinema Club,Sun,90933
2024-01-24 12:47,Tame Impala,Mind Mischief,1290
2024-01-24 12:47,The Mowgli's,San Francisco,4420
2024-01-24 12:51,The Weeknd,Is There Someone Else?,1150
2024-01-24 12:51,Mario,Just a Friend 2002 - Radio Edit,9903
2024-01-24 12:51,M83,Reunion,235386
2024-01-24 12:51,Sante Les Amis,Brasil,950
2024-01-24 12:51,Shouse,Love Tonight (Edit),1070
2024-01-24 12:54,Mac Miller,The Spins,195873
2024-01-24 12:55,Outkast,Hey Ya!,19926
2024-01-24 12:58,Locnville,Sun in My Pocket,209120
2024-01-24 13:02,Tory Lanez,Lady Of Namek,193993
2024-01-24 13:04,Tory Lanez,Hurts Me,140800
2024-01-24 13:04,Ocean Wisdom,Tom & Jerry,21565
2024-01-24 13:07,Kendrick Lamar,N95,155000
2024-01-24 13:09,Stromae,Papaoutai,150410
2024-01-24 13:12,Tion Wayne,Knock Knock,175210
2024-01-24 13:16,Lil Uzi Vert,Died and Came Back,164470
2024-01-24 13:16,Drake,Laugh Now Cry Later (feat. Lil Durk),2870
2024-01-24 13:16,J. Cole,Power Trip (feat. Miguel),3290
2024-01-24 13:18,The Weeknd,High For This,2060
2024-01-24 13:18,Fleetwood Mac,Dreams - 2004 Remaster,2720
2024-01-24 13:18,Chromeo,Don't Turn the Lights On,117680
2024-01-24 13:18,Lil Cobaine,Redlight District,2720
2024-01-24 13:21,Diplo,Promises,2540
2024-01-24 13:21,Trippie Redd,Topanga,155960
2024-01-24 13:28,K'NAAN,Wavin' Flag - Coca-Cola® Celebration Mix,4840
2024-01-24 13:28,Kanye West,Runaway,345120
2024-01-24 13:28,AJR,Weak,2290
2024-01-24 13:28,Ampyx,Yui,2850
2024-01-24 13:28,Chris Lorenzo,California Dreamin' (feat. High Jinx) (LP Giobbi Remix),1720
2024-01-24 13:29,Atlas Genius,Stockholm,82460
2024-01-24 13:32,Childish Gambino,Sober,2170
2024-01-24 13:32,Glen Campbell,Rhinestone Cowboy,172980
2024-01-24 13:36,BANNERS,Shine A Light,225120
2024-01-24 13:38,J. Cole,She Knows (feat. Amber Coffman & Cults),1260
2024-01-24 13:38,David Kushner,Daylight,1420
2024-01-24 13:38,Rick Ross,Aston Martin Music,700
2024-01-24 13:38,John Denver,"Take Me Home, Country Roads",104340
2024-01-24 13:41,Jean Dawson,Triple Double,222621
2024-01-24 13:45,April Towers,A Little Bit Of Fear,228468
2024-01-24 13:49,The Minions,I Swear,2330
2024-01-24 13:49,Unknown Mortal Orchestra,Can’t Keep Checking My Phone,920
2024-01-24 13:49,Seafret,Atlantis,700
2024-01-24 13:49,Parade of Lights,Feeling Electric,200749
2024-01-24 13:49,Rihanna,Only Girl (In The World),930
2024-01-24 13:49,Yeat,Flawlëss (feat. Lil Uzi Vert),4080
2024-01-24 13:49,Maluma,HP,980
2024-01-24 13:52,Polo G,Don't Believe The Hype,174968
2024-01-24 13:57,Phil Collins,In The Air Tonight - 2015 Remastered,3030
2024-01-24 13:57,Avicii,Hey Brother,255093
2024-01-24 13:57,GASHI,Creep On Me (feat. French Montana & DJ Snake),1870
2024-01-24 13:57,Linkin Park,In the End,2580
2024-01-24 13:57,Jax Jones,All Day And Night,3288
2024-01-24 14:01,Childish Gambino,3005,234215
2024-01-24 14:02,The Weeknd,Less Than Zero,53214
2024-01-24 14:31,Kygo,Firestone,271640
2024-01-24 15:11,Train,"Hey, Soul Sister",789
2024-01-24 15:11,Zee,Bruised Knees,232037
2024-01-24 15:11,M83,Reunion,2880
2024-01-24 15:11,Empire Of The Sun,Way To Go,2965
2024-01-24 15:13,Baby Keem,trademark usa,87893
2024-01-24 15:18,Beck,Dreams,314486
2024-01-24 15:20,The Mountains,The Valleys,136213
2024-01-24 15:27,Lil Uzi Vert,Myron,152895
2024-01-24 16:54,Omer Adam,מביט מהצד,430
2024-01-24 16:54,Central Cee,Loading,900
2024-01-24 16:54,Gloria Gaynor,I Will Survive,700
2024-01-24 16:54,Lil Uzi Vert,Myron,4930
2024-01-24 16:54,Julieta Venegas,Me Voy,480
2024-01-24 16:55,Jungle,Busy Earnin',870
2024-01-24 16:55,The Weeknd,Take My Breath - Single Version,8550
2024-01-24 16:55,The Weeknd,Sacrifice,810
2024-01-24 16:55,Denzel Curry,Walkin,480
2024-01-24 17:30,Tones And I,Dance Monkey,1320
2024-01-24 17:30,Bakermat,Madan (King),166750
2024-01-24 17:30,Calabasas,Gory Love,870
2024-01-24 17:30,KSI,No Time (feat. Lil Durk),720
2024-01-24 17:32,Calabasas,Gory Love,136167
2024-01-24 17:49,KSI,No Time (feat. Lil Durk),10372
2024-01-24 17:57,Calabasas,Gory Love,521967
2024-01-24 17:57,KSI,No Time (feat. Lil Durk),912
2024-01-24 17:58,Colbie Caillat,Bubbly,1960
2024-01-24 17:58,Ayo & Teo,Rolex,9470
2024-01-24 17:58,Ayo & Teo,Rolex,2200
2024-01-24 17:58,KSI,No Time (feat. Lil Durk),2090
2024-01-24 18:09,Ayo & Teo,Rolex,2400
2024-01-24 18:09,Calabasas,Gory Love,640907
2024-01-24 18:09,KSI,No Time (feat. Lil Durk),1380
2024-01-24 18:09,KSI,No Time (feat. Lil Durk),24672
2024-01-24 18:14,Calabasas,Gory Love,256170
2024-01-24 18:14,KSI,No Time (feat. Lil Durk),1840
2024-01-24 18:16,Calabasas,Gory Love,136167
2024-01-24 18:16,KSI,No Time (feat. Lil Durk),28252
2024-01-24 19:57,Calabasas,Gory Love,685897
2024-01-24 19:58,Colbie Caillat,Bubbly,690
2024-01-24 19:58,Ayo & Teo,Rolex,560
2024-01-24 19:58,KSI,No Time (feat. Lil Durk),90262
2024-01-24 19:58,Teddybears,Sunshine,640
2024-01-24 20:02,Maroon 5,Cold (feat. Future),0
2024-01-24 20:02,Kodaline,Brother,203186
2024-01-24 20:07,WALK THE MOON,Anna Sun,321280
2024-01-24 20:12,Heartless Bastards,Only for You,308066
2024-01-24 20:13,Mac DeMarco,Freaking Out the Neighborhood,3240
2024-01-24 20:13,Flume,Holdin On,6760
2024-01-24 20:13,Grimes,Genesis,4140
2024-01-24 20:13,Ariel Pink,Baby,43173
2024-01-24 20:18,Jake Bugg,Two Fingers,19606
2024-01-24 20:18,Of Monsters and Men,Dirty Paws,2870
2024-01-24 20:18,The Walkmen,Heaven,262293
2024-01-24 20:50,Calabasas,Gory Love,136167
2024-01-24 20:51,Calabasas,First Time Thing,22894
2024-01-24 20:53,Calabasas,Gory Love,136167
2024-01-24 20:54,Calabasas,First Time Thing,55022
2024-01-24 20:56,Calabasas,Gory Love,136167
2024-01-24 20:57,Calabasas,First Time Thing,24729
2024-01-24 20:59,Calabasas,First Time Thing,20377
2024-01-24 20:59,Calabasas,Gory Love,136167
2024-01-24 21:02,Calabasas,First Time Thing,23012
2024-01-24 21:02,Calabasas,Gory Love,136167
2024-01-24 21:04,Calabasas,Gory Love,136167
2024-01-24 21:05,Calabasas,First Time Thing,20334
2024-01-24 21:07,Calabasas,Gory Love,136167
2024-01-24 21:08,Calabasas,First Time Thing,36601
2024-01-24 21:10,Calabasas,First Time Thing,5561
2024-01-24 21:10,Calabasas,Gory Love,136167
2024-01-24 21:12,Calabasas,First Time Thing,8441
2024-01-24 21:12,Calabasas,Gory Love,136167
2024-01-24 21:15,Calabasas,First Time Thing,9508
2024-01-24 21:15,Calabasas,Gory Love,136167
2024-01-24 21:17,Calabasas,Gory Love,136167
2024-01-24 21:46,Zimmer90,What Love Is,4586
2024-01-24 21:46,Gorillaz,On Melancholy Hill,7274
2024-01-24 21:49,The Kid LAROI,BLEED,169990
2024-01-24 21:50,The Kid LAROI,NIGHTS LIKE THIS,86983
2024-01-24 21:58,Calabasas,First Time Thing,7685
2024-01-25 03:05,Gunna,P power (feat. Drake),1728
2024-01-25 03:05,Empire Of The Sun,Celebrate,8351
2024-01-25 03:06,The Kid LAROI,NIGHTS LIKE THIS,15082
2024-01-25 03:15,Lil Baby,We Should (feat. Young Thug),114175
2024-01-25 03:15,Wasuremono,Are You OK?,725
2024-01-25 03:19,Daft Punk,Voyager,213717
2024-01-25 03:19,Slaptop,Sunrise,13546
2024-01-25 03:25,Daft Punk,Veridis Quo,345186
2024-01-25 03:26,Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),61353
2024-01-25 03:28,Calabasas,Gory Love,136167
2024-01-25 03:31,Calabasas,Gory Love,136167
2024-01-25 03:33,Calabasas,Gory Love,136167
2024-01-25 03:35,Calabasas,Gory Love,136167
2024-01-25 03:40,Calabasas,Gory Love,136167
2024-01-25 03:41,BROCKHAMPTON,QUEER,1811
2024-01-25 03:41,Benzz,Je M'appelle,4736
2024-01-25 03:41,Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),2484
2024-01-25 03:41,Khalid,Young Dumb & Broke,5317
2024-01-25 03:41,ArrDee,Come & Go,6083
2024-01-25 03:41,Bon Iver,Holocene,3204
2024-01-25 03:41,Calabasas,Gory Love,2368
2024-01-25 03:41,M83,Reunion,3157
2024-01-25 03:41,Adele,Rolling in the Deep,2716
2024-01-25 03:41,Zemaria,The Space Ahead,1695
2024-01-25 03:48,NF,GONE,134095
2024-01-25 07:48,The Wanted,Glad You Came,510
2024-01-25 07:48,J. Cole,a m a r i,626
2024-01-25 07:48,Pritam,"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",766
2024-01-25 07:48,Verzache,Needs,1277
2024-01-25 07:48,Lil Uzi Vert,Team Rocket,626
2024-01-25 07:48,Lil Uzi Vert,Died and Came Back,1091
2024-01-25 07:48,Lil Uzi Vert,Yessirskiii,14535
2024-01-25 07:48,Don Omar,Danza Kuduro,1532
2024-01-25 07:48,Kanye West,Champion,371
2024-01-25 07:48,Kanye West,Diamonds From Sierra Leone - Remix,650
2024-01-25 07:48,Kanye West,Fade,719
2024-01-25 07:48,Jax Jones,All Day And Night,1509
2024-01-25 07:50,Calabasas,Gory Love,136167
2024-01-25 07:51,24kGoldn,Mood (feat. iann dior),1416
2024-01-25 07:51,Mario,Just a Friend 2002 - Radio Edit,952
2024-01-25 07:51,Heidi Montag,I'll Do It,2507
2024-01-25 07:51,Kate Bush,Running Up That Hill (A Deal With God),2205
2024-01-25 07:51,Tune-Yards,Water Fountain,1880
2024-01-25 07:51,Lil Wayne,Mr. Carter,1369
2024-01-25 07:51,Kanye West,Diamonds From Sierra Leone - Remix,1393
2024-01-25 07:51,Playboi Carti,Sky,1346
2024-01-25 07:51,Culture Code,Make Me Move,1602
2024-01-25 07:51,Lil Yachty,66,2345
2024-01-25 07:51,Youngblood Hawke,We Come Running,835
2024-01-25 07:51,Imagine Dragons,On Top Of The World,17995
2024-01-25 07:51,Sigala,Melody,1068
2024-01-25 07:51,Lido,University,22384
2024-01-25 07:51,Kwabs,Walk,6965
2024-01-25 07:55,Zac Efron,Gotta Go My Own Way,222360
2024-01-25 07:59,Quavo,HOTEL LOBBY (Unc & Phew),57410
2024-01-25 09:26,Pink Floyd,Time,10425
2024-01-25 09:26,Denzel Curry,The Last,5433
2024-01-25 09:29,benny blanco,Eastside (with Halsey & Khalid),173799
2024-01-25 09:50,Pritam,"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",905
2024-01-25 09:50,Digitalism,Circles,650
2024-01-25 09:50,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,162
2024-01-25 09:50,Juice WRLD,Sometimes,130044
2024-01-25 09:50,Milky Chance,Down By The River,1160
2024-01-25 09:50,Riton,Fake ID (Coke & Rum Remix),1114
2024-01-25 10:33,Glass Animals,Domestic Bliss,812
2024-01-25 10:33,Skepta,Same Old Story,179165
2024-01-25 10:37,Lil Uzi Vert,Days Come and Go,257673
2024-01-25 13:08,J. Cole,She Knows (feat. Amber Coffman & Cults),262225
2024-01-25 13:13,Lil Uzi Vert,Yessirskiii,219340
2024-01-25 13:23,Gorillaz,New Gold (feat. Tame Impala and Bootie Brown),215149
2024-01-25 13:24,Icona Pop,Emergency,7980
2024-01-25 13:24,Pop Smoke,Flexin',18671
2024-01-25 13:28,J. Cole,Wet Dreamz,239266
2024-01-25 13:29,DJ Snake,Middle,25883
2024-01-25 13:30,KIDS SEE GHOSTS,Reborn,3460
2024-01-25 13:30,KIDS SEE GHOSTS,Reborn,6630
2024-01-25 13:30,Saint Raymond,Wild Heart,680
2024-01-25 13:30,Phil Collins,One More Night - 2016 Remaster,54870
2024-01-25 13:34,Saint Raymond,Wild Heart,260570
2024-01-25 13:34,Russ Millions,Keisha & Becky - Remix,5080
2024-01-25 13:36,Jaden,Icon,94610
2024-01-25 13:41,Kasabian,stevie,284586
2024-01-25 13:49,M83,Reunion,419010
2024-01-25 13:53,Lil Uzi Vert,Erase Your Social,199993
2024-01-25 13:55,Vicetone,Nevada,131329
2024-01-25 13:58,Lil Uzi Vert,XO Tour Llif3,680
2024-01-25 13:58,Raury,Crystal Express,1100
2024-01-25 13:58,Khalid,Young Dumb & Broke,840
2024-01-25 13:58,soulache,haha,710
2024-01-25 13:58,Radical Face,Welcome Home,830
2024-01-25 13:58,Kid Cudi,Scott Mescudi Vs. The World,2020
2024-01-25 13:58,RÜFÜS DU SOL,On My Knees,800
2024-01-25 13:58,Ever,Everything New (feat. Lil Baby & Q Da Fool),730
2024-01-25 13:58,Empire Of The Sun,Wandering Star,520
2024-01-25 13:58,Joji,SLOW DANCING IN THE DARK,570
2024-01-25 13:58,Kanye West,Heartless,650
2024-01-25 13:58,Kanye West,Champion,1260
2024-01-25 13:58,Wardruna,UruR,3920
2024-01-25 13:58,Kanye West,Pure Souls,720
2024-01-25 13:58,Kenny G,The Moment,900
2024-01-25 13:58,Trippie Redd,Topanga,950
2024-01-25 13:58,Miike Snow,Paddling Out,2900
2024-01-25 13:58,A$AP Rocky,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",140880
2024-01-25 13:58,A$AP Rocky,L$D,980
2024-01-25 13:58,Juice WRLD,Bandit (with YoungBoy Never Broke Again),520
2024-01-25 13:58,Kanye West,I Wonder,6110
2024-01-25 13:58,Chromeo,Don't Turn the Lights On,840
2024-01-25 13:58,Kanye West,Stronger,290
2024-01-25 13:58,Empire Of The Sun,Celebrate,1020
2024-01-25 14:02,Warriyo,Mortals,213330
2024-01-25 14:02,Lil Uzi Vert,Silly Watch,10310
2024-01-25 14:05,The Kid LAROI,BLEED,169990
2024-01-25 14:07,Money Man,24 (feat. Lil Baby),162649
2024-01-25 14:12,mgk,el Diablo,108790
2024-01-25 14:13,The Kid LAROI,NIGHTS LIKE THIS,86983
2024-01-25 14:17,Ghost,Mary On A Cross,244804
2024-01-25 14:32,Wardruna,Lyfjaberg,614167
2024-01-25 14:34,Kygo,It Ain't Me (with Selena Gomez),92914
2024-01-25 14:42,Kygo,It Ain't Me (with Selena Gomez),48076
2024-01-25 14:43,Mareux,The Perfect Girl,32925
2024-01-25 14:44,Roddy Ricch,The Box,70542
2024-01-25 14:44,Playboi Carti,Stop Breathing,3482
2024-01-25 14:45,Zhavaughn Reed,Buy It #Uzi,28769
2024-01-25 14:45,Culture Code,Make Me Move,47438
2024-01-25 14:45,Shouse,Love Tonight (Edit),2368
2024-01-25 15:22,Travis Scott,MY EYES,205171
2024-01-25 15:35,Emmit Fenn,The Chase,193608
2024-01-25 15:37,Calabasas,Gory Love,136167
2024-01-25 15:42,Emmit Fenn,The Chase,187197
2024-01-25 15:45,Lil Uzi Vert,Silly Watch,1088
2024-01-25 15:45,Bon Iver,Holocene,1024
2024-01-25 15:45,M83,Reunion,5397
2024-01-25 15:49,XXXTENTACION,Fuck Love,145322
2024-01-25 16:16,Young the Giant,Cough Syrup,140450
2024-01-25 17:46,Young the Giant,Cough Syrup,5109
2024-01-25 18:30,XXXTENTACION,Fuck Love,248984
2024-01-25 18:35,Young the Giant,Cough Syrup,151530
2024-01-25 19:46,No Mercy,Where Do You Go,159962
2024-01-25 19:49,Basixx,Let's Stay Up All Night,213034
2024-01-26 05:43,Rihanna,FourFiveSeconds,1185
2024-01-26 05:43,Emmit Fenn,The Chase,277
2024-01-26 05:46,Basixx,Let's Stay Up All Night,213034
2024-01-26 05:47,Lil Uzi Vert,Erase Your Social,2465
2024-01-26 06:17,Kate Bush,Running Up That Hill (A Deal With God),4416
2024-01-26 06:20,Basixx,Let's Stay Up All Night,213034
2024-01-26 07:04,Baby Keem,issues,202465
2024-01-26 07:38,21 Savage,redrum,164010
2024-01-26 07:41,Basixx,Let's Stay Up All Night,213034
2024-01-26 08:37,Malachai,Snowflake,16894
2024-01-26 08:41,Basixx,Let's Stay Up All Night,213034
2024-01-26 08:43,Kanye West,Waves,162249
2024-01-26 08:45,BABY JEAN,KAAYI,70751
2024-01-26 08:47,SABAI,Scared,165627
2024-01-26 08:47,The Kid LAROI,WHAT WENT WRONG???,2832
2024-01-26 08:48,Tion Wayne,Wid It,1602
2024-01-26 08:50,Danny Ocean,Me Rehúso,1811
2024-01-26 08:50,Tory Lanez,Lavender Sunflower,151966
2024-01-26 08:50,Mustard Pimp,The Amazons (feat. Ze),1114
2024-01-26 08:50,Young Thug,Hate The Game,2205
